country,year,operation,hazard_type,waste,tonnes,operation_label
DE,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,106362502.0,Other Landfill
DE,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,74701529.0,Other Landfill
DE,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,74708488.0,Other Landfill
DE,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,66931895.0,Other Landfill
DE,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,63750482.0,Other Landfill
DE,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,71217267.0,Other Landfill
DE,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,69527785.0,Other Landfill
DE,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,71370169.0,Other Landfill
DE,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,67420371.0,Other Landfill
DE,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,65330403.0,Other Landfill
DK,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,962655.0,Other Landfill
DK,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,959395.0,Other Landfill
DK,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,1033628.0,Other Landfill
DK,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,2532049.0,Other Landfill
DK,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,3033203.0,Other Landfill
DK,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,3690214.0,Other Landfill
DK,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,5551451.0,Other Landfill
DK,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,1086271.0,Other Landfill
DK,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,1289715.0,Other Landfill
DK,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,1464286.0,Other Landfill
EE,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,11536612.0,Other Landfill
EE,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,11193551.0,Other Landfill
EE,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,11675147.0,Other Landfill
EE,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,11661434.0,Other Landfill
EE,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,8162155.0,Other Landfill
EE,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,13607169.0,Other Landfill
EE,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,12860063.0,Other Landfill
EE,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,13239255.0,Other Landfill
EE,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,6010487.0,Other Landfill
EE,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,7436097.0,Other Landfill
EL,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,22055581.0,Other Landfill
EL,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,41646199.0,Other Landfill
EL,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,62108210.0,Other Landfill
EL,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,58519922.0,Other Landfill
EL,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,62826621.0,Other Landfill
EL,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,59283179.0,Other Landfill
EL,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,66322003.0,Other Landfill
EL,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,36296661.0,Other Landfill
EL,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,14707993.0,Other Landfill
EL,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,12332364.0,Other Landfill
ES,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,101956980.0,Other Landfill
ES,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,97430502.0,Other Landfill
ES,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,64290786.0,Other Landfill
ES,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,49464293.0,Other Landfill
ES,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,48259328.0,Other Landfill
ES,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,49534273.0,Other Landfill
ES,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,57250547.0,Other Landfill
ES,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,58811437.0,Other Landfill
ES,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,31155850.0,Other Landfill
ES,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,30993835.0,Other Landfill
FI,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,40259348.0,Other Landfill
FI,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,37437606.0,Other Landfill
FI,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,42195364.0,Other Landfill
FI,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,63395295.0,Other Landfill
FI,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,48015370.0,Other Landfill
FI,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,75418898.0,Other Landfill
FI,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,110440389.0,Other Landfill
FI,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,104391768.0,Other Landfill
FI,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,94761526.0,Other Landfill
FI,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,86432046.0,Other Landfill
FR,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,93236415.0,Other Landfill
FR,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,99106471.0,Other Landfill
FR,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,107423983.0,Other Landfill
FR,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,110364781.0,Other Landfill
FR,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,105041977.0,Other Landfill
FR,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,87723439.0,Other Landfill
FR,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,83983765.0,Other Landfill
FR,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,87733730.0,Other Landfill
FR,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,56367076.0,Other Landfill
FR,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,59441095.0,Other Landfill
HR,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,4150075.0,Other Landfill
HR,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,2066316.0,Other Landfill
HR,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,2621183.0,Other Landfill
HR,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,2047832.0,Other Landfill
HR,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,1914693.0,Other Landfill
HR,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,1767678.0,Other Landfill
HR,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,1762822.0,Other Landfill
HR,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,1590392.0,Other Landfill
HR,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,1430126.0,Other Landfill
HR,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,1670838.0,Other Landfill
HU,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,7269365.0,Other Landfill
HU,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,11120026.0,Other Landfill
HU,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,9684213.0,Other Landfill
HU,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,7357327.0,Other Landfill
HU,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,6841577.0,Other Landfill
HU,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,5392805.0,Other Landfill
HU,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,4778463.0,Other Landfill
HU,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,4141319.0,Other Landfill
HU,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,4199245.0,Other Landfill
HU,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,7720604.0,Other Landfill
IE,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,6404041.0,Other Landfill
IE,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,7091215.0,Other Landfill
IE,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,5705140.0,Other Landfill
IE,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,5853802.0,Other Landfill
IE,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,4804666.0,Other Landfill
IE,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,4254600.0,Other Landfill
IE,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,4523421.0,Other Landfill
IE,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,3339204.0,Other Landfill
IE,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,4088411.0,Other Landfill
IE,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,3801483.0,Other Landfill
IS,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,372000.0,Other Landfill
IS,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,264033.0,Other Landfill
IS,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,163574.0,Other Landfill
IS,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,160015.0,Other Landfill
IS,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,198937.0,Other Landfill
IS,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,237997.0,Other Landfill
IS,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,218555.0,Other Landfill
IS,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,188918.0,Other Landfill
IS,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,147445.0,Other Landfill
IT,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,37698681.0,Other Landfill
IT,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,31675178.0,Other Landfill
IT,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,32451603.0,Other Landfill
IT,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,25654846.0,Other Landfill
IT,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,23084193.0,Other Landfill
IT,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,20663607.0,Other Landfill
IT,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,19334485.0,Other Landfill
IT,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,18319686.0,Other Landfill
IT,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,15604666.0,Other Landfill
IT,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,14005592.0,Other Landfill
LT,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,3358597.0,Other Landfill
LT,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,3807194.0,Other Landfill
LT,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,4019448.0,Other Landfill
LT,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,3370921.0,Other Landfill
LT,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,3115152.0,Other Landfill
LT,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,3067513.0,Other Landfill
LT,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,2723210.0,Other Landfill
LT,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,2620051.0,Other Landfill
LT,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,2034141.0,Other Landfill
LT,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,841671.0,Other Landfill
LU,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,4666577.0,Other Landfill
LU,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,3634611.0,Other Landfill
LU,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,6147476.0,Other Landfill
LU,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,6104995.0,Other Landfill
LU,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,3506660.0,Other Landfill
LU,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,3266368.0,Other Landfill
LU,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,4410950.0,Other Landfill
LU,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,2479959.0,Other Landfill
LU,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,2228118.0,Other Landfill
LU,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,3242556.0,Other Landfill
LV,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,652712.0,Other Landfill
LV,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,683466.0,Other Landfill
LV,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,721452.0,Other Landfill
LV,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,629680.0,Other Landfill
LV,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,611947.0,Other Landfill
LV,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,675867.0,Other Landfill
LV,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,373635.0,Other Landfill
LV,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,476420.0,Other Landfill
LV,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,525753.0,Other Landfill
LV,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,357960.0,Other Landfill
ME,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,929225.0,Other Landfill
ME,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,962512.0,Other Landfill
ME,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,945049.0,Other Landfill
ME,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,981467.0,Other Landfill
ME,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,994627.0,Other Landfill
ME,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,935541.0,Other Landfill
MK,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,1180277.0,Other Landfill
MK,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,1774784.0,Other Landfill
MK,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,8895835.0,Other Landfill
MK,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,1479352.0,Other Landfill
MK,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,149917.0,Other Landfill
MK,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,913653.0,Other Landfill
MK,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,797865.0,Other Landfill
MT,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,3047334.0,Other Landfill
MT,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,2633792.0,Other Landfill
MT,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,1769197.0,Other Landfill
MT,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,1029933.0,Other Landfill
MT,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,746160.0,Other Landfill
MT,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,450107.0,Other Landfill
MT,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,252792.0,Other Landfill
MT,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,335310.0,Other Landfill
MT,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,294456.0,Other Landfill
MT,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,295777.0,Other Landfill
NL,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,21170441.0,Other Landfill
NL,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,22649688.0,Other Landfill
NL,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,21435950.0,Other Landfill
NL,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,46277492.0,Other Landfill
NL,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,47549098.0,Other Landfill
NL,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,59346237.0,Other Landfill
NL,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,64318486.0,Other Landfill
NL,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,70517861.0,Other Landfill
NL,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,51194510.0,Other Landfill
NL,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,47841688.0,Other Landfill
NO,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,2426965.0,Other Landfill
NO,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,2261809.0,Other Landfill
NO,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,2389539.0,Other Landfill
NO,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,2170302.0,Other Landfill
NO,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,1299791.0,Other Landfill
NO,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,1993424.0,Other Landfill
NO,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,2149433.0,Other Landfill
NO,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,5206693.0,Other Landfill
NO,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,5937042.0,Other Landfill
NO,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,5002238.0,Other Landfill
PL,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,26785661.0,Other Landfill
PL,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,29376060.0,Other Landfill
PL,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,29485630.0,Other Landfill
PL,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,32711931.0,Other Landfill
PL,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,40757479.0,Other Landfill
PL,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,45482177.0,Other Landfill
PL,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,45634094.0,Other Landfill
PL,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,41521106.0,Other Landfill
PL,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,34800212.0,Other Landfill
PL,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,35294779.0,Other Landfill
PT,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,11114678.0,Other Landfill
PT,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,13558105.0,Other Landfill
PT,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,6983292.0,Other Landfill
PT,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,4503537.0,Other Landfill
PT,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,3863740.0,Other Landfill
PT,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,3929735.0,Other Landfill
PT,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,3351372.0,Other Landfill
PT,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,3546807.0,Other Landfill
PT,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,3822394.0,Other Landfill
PT,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,3919464.0,Other Landfill
RO,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,203072081.0,Other Landfill
RO,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,157065057.0,Other Landfill
RO,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,148947057.0,Other Landfill
RO,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,189948310.0,Other Landfill
RO,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,237007942.0,Other Landfill
RO,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,162638120.0,Other Landfill
RO,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,165280996.0,Other Landfill
RO,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,190964310.0,Other Landfill
RO,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,127499016.0,Other Landfill
RO,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,144992676.0,Other Landfill
RS,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,32553589.0,Other Landfill
RS,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,54180323.0,Other Landfill
RS,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,48103634.0,Other Landfill
RS,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,46709091.0,Other Landfill
RS,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,48861165.0,Other Landfill
RS,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,55682209.0,Other Landfill
RS,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,173719046.0,Other Landfill
SE,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,64668724.0,Other Landfill
SE,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,65036880.0,Other Landfill
SE,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,63036015.0,Other Landfill
SE,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,87540875.0,Other Landfill
SE,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,124963562.0,Other Landfill
SE,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,137850865.0,Other Landfill
SE,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,104549433.0,Other Landfill
SE,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,101676401.0,Other Landfill
SE,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,114328772.0,Other Landfill
SE,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,110024875.0,Other Landfill
SI,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,1542112.0,Other Landfill
SI,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,1726256.0,Other Landfill
SI,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,1873181.0,Other Landfill
SI,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,1436041.0,Other Landfill
SI,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,638659.0,Other Landfill
SI,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,498902.0,Other Landfill
SI,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,333473.0,Other Landfill
SI,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,310136.0,Other Landfill
SI,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,360031.0,Other Landfill
SI,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,346828.0,Other Landfill
SK,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,4936380.0,Other Landfill
SK,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,7106332.0,Other Landfill
SK,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,4715456.0,Other Landfill
SK,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,3812224.0,Other Landfill
SK,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,4059354.0,Other Landfill
SK,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,3817228.0,Other Landfill
SK,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,3784554.0,Other Landfill
SK,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,3412554.0,Other Landfill
SK,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,3034921.0,Other Landfill
SK,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,2954149.0,Other Landfill
TR,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,46648381.0,Other Landfill
TR,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,39545677.0,Other Landfill
TR,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,45379988.0,Other Landfill
TR,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,53826965.0,Other Landfill
TR,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,85701812.0,Other Landfill
TR,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,103694785.0,Other Landfill
TR,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,111571390.0,Other Landfill
UK,2004,DSP_L_OTH,HAZ_NHAZ,TOTAL,125781939.0,Other Landfill
UK,2006,DSP_L_OTH,HAZ_NHAZ,TOTAL,127196875.0,Other Landfill
UK,2008,DSP_L_OTH,HAZ_NHAZ,TOTAL,116272563.0,Other Landfill
UK,2010,DSP_L_OTH,HAZ_NHAZ,TOTAL,83746103.0,Other Landfill
UK,2012,DSP_L_OTH,HAZ_NHAZ,TOTAL,79758397.0,Other Landfill
UK,2014,DSP_L_OTH,HAZ_NHAZ,TOTAL,77643509.0,Other Landfill
UK,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,77726540.0,Other Landfill
UK,2018,DSP_L_OTH,HAZ_NHAZ,TOTAL,76533796.0,Other Landfill
XK,2016,DSP_L_OTH,HAZ_NHAZ,TOTAL,395251.0,Other Landfill
XK,2020,DSP_L_OTH,HAZ_NHAZ,TOTAL,2409143.0,Other Landfill
XK,2022,DSP_L_OTH,HAZ_NHAZ,TOTAL,3212698.0,Other Landfill
AL,2014,DSP_OTH,HAZ_NHAZ,TOTAL,140093.0,Other Disposal
AL,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2004,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2006,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2012,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
AT,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BA,2022,DSP_OTH,HAZ_NHAZ,TOTAL,147765.0,Other Disposal
BE,2004,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2006,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2008,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2010,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2012,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2014,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2016,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2018,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2020,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BE,2022,DSP_OTH,HAZ_NHAZ,TOTAL,0.0,Other Disposal
BG,2004,DSP_OTH,HAZ_NHAZ,TOTAL,103151.0,Other Disposal
BG,2006,DSP_OTH,HAZ_NHAZ,TOTAL,35128.0,Other Disposal
BG,2008,DSP_OTH,HAZ_NHAZ,TOTAL,7382.0,Other Disposal
BG,2010,DSP_OTH,HAZ_NHAZ,TOTAL,2713419.0,Other Disposal
BG,2012,DSP_OTH,HAZ_NHAZ,TOTAL,193388.0,Other Disposal
BG,2014,DSP_OTH,HAZ_NHAZ,TOTAL,409514.0,Other Disposal
BG,2016,DSP_OTH,HAZ_NHAZ,TOTAL,13100240.0,Other Disposal
